,Waktu,ID,Username,Text,remove_user,remove_b,remove_http,remove_RT,teks_tokenisasi,Tweet,Label
427,5/9/2021 22:30,"1,39E+18",ChristopherðŸŽ—ï¸ðŸ‡²ðŸ‡¾,"b'RT @aimanzom: Gov: untuk mendaftar vaksin, sila klik\nKlatey: demo suruh kelik kito kelik'","b'RT : Gov: untuk mendaftar vaksin, sila klik\nKlatey: demo suruh kelik kito kelik'","RT : Gov: untuk mendaftar vaksin, sila klik\nKlatey: demo suruh kelik kito kelik'","RT : Gov: untuk mendaftar vaksin, sila klik\nKlatey: demo suruh kelik kito kelik'",Gov untuk mendaftar vaksin sila klik\nKlatey demo suruh kelik kito kelik',"['', 'gov', 'untuk', 'mendaftar', 'vaksin', 'sila', 'klik', 'nklatey', 'demo', 'suruh', 'kelik', 'kito', 'kelik', '']",gov untuk mendaftar vaksin sila klik nklatey demo suruh kelik kito kelik,positif
428,5/9/2021 22:29,"1,39E+18",ð“…·,"b'RT @fahimmaroo: Kot ye pun nak buat iklan untuk kesedaran vaksin, buat la dalam bahasa melayu. Letak la orang tua dalam iklan tu. Ramai jug\xe2\x80\xa6'","b'RT : Kot ye pun nak buat iklan untuk kesedaran vaksin, buat la dalam bahasa melayu. Letak la orang tua dalam iklan tu. Ramai jug\xe2\x80\xa6'","RT : Kot ye pun nak buat iklan untuk kesedaran vaksin, buat la dalam bahasa melayu. Letak la orang tua dalam iklan tu. Ramai jug\xe2\x80\xa6'","RT : Kot ye pun nak buat iklan untuk kesedaran vaksin, buat la dalam bahasa melayu. Letak la orang tua dalam iklan tu. Ramai jug\xe2\x80\xa6'",Kot ye pun nak buat iklan untuk kesedaran vaksin buat la dalam bahasa melayu. Letak la orang tua dalam iklan tu. Ramai jug\xe2\x80\xa6',"['', 'kot', 'ye', 'pun', 'nak', 'buat', 'iklan', 'untuk', 'kesedaran', 'vaksin', 'buat', 'la', 'dalam', 'bahasa', 'melayu', 'letak', 'la', 'orang', 'tua', 'dalam', 'iklan', 'tu', 'ramai', 'jug', 'xe2', 'x80', 'xa6', '']",kot ye pun nak buat iklan untuk kesedaran vaksin buat la dalam bahasa melayu letak la orang tua dalam iklan tu ramai jug xe2 x80 xa6,positif
429,5/9/2021 22:29,"1,39E+18",yuniekdj,b'RT @kumparan: Hingga saat ini pihak keluarga belum menerima penjelasan mengenai keamanan vaksin AstraZeneca. #kumparanNews https://t.co/NYO\xe2\x80\xa6',b'RT : Hingga saat ini pihak keluarga belum menerima penjelasan mengenai keamanan vaksin AstraZeneca. #kumparanNews https://t.co/NYO\xe2\x80\xa6',RT : Hingga saat ini pihak keluarga belum menerima penjelasan mengenai keamanan vaksin AstraZeneca. #kumparanNews https://t.co/NYO\xe2\x80\xa6',RT : Hingga saat ini pihak keluarga belum menerima penjelasan mengenai keamanan vaksin AstraZeneca. #kumparanNews,Hingga saat ini pihak keluarga belum menerima penjelasan mengenai keamanan vaksin AstraZeneca. kumparanNews,"['', 'hingga', 'saat', 'ini', 'pihak', 'keluarga', 'belum', 'menerima', 'penjelasan', 'mengenai', 'keamanan', 'vaksin', 'astrazeneca', 'kumparannews', '']",hingga saat ini pihak keluarga belum menerima penjelasan mengenai keamanan vaksin astrazeneca kumparannews,positif
430,5/9/2021 22:29,"1,39E+18",ðŸ¦‹,"b'RT @aimanzom: Gov: untuk mendaftar vaksin, sila klik\nKlatey: demo suruh kelik kito kelik'","b'RT : Gov: untuk mendaftar vaksin, sila klik\nKlatey: demo suruh kelik kito kelik'","RT : Gov: untuk mendaftar vaksin, sila klik\nKlatey: demo suruh kelik kito kelik'","RT : Gov: untuk mendaftar vaksin, sila klik\nKlatey: demo suruh kelik kito kelik'",Gov untuk mendaftar vaksin sila klik\nKlatey demo suruh kelik kito kelik',"['', 'gov', 'untuk', 'mendaftar', 'vaksin', 'sila', 'klik', 'nklatey', 'demo', 'suruh', 'kelik', 'kito', 'kelik', '']",gov untuk mendaftar vaksin sila klik nklatey demo suruh kelik kito kelik,positif
431,5/9/2021 22:29,"1,39E+18",ðŸ¿,"b'RT @frnrhm: Gov patut buat iklan sebarkan dekat semua tv how vaksin works, termasuk implications, apa jadi kalau tak ramai org amik vaksin.\xe2\x80\xa6'","b'RT : Gov patut buat iklan sebarkan dekat semua tv how vaksin works, termasuk implications, apa jadi kalau tak ramai org amik vaksin.\xe2\x80\xa6'","RT : Gov patut buat iklan sebarkan dekat semua tv how vaksin works, termasuk implications, apa jadi kalau tak ramai org amik vaksin.\xe2\x80\xa6'","RT : Gov patut buat iklan sebarkan dekat semua tv how vaksin works, termasuk implications, apa jadi kalau tak ramai org amik vaksin.\xe2\x80\xa6'",Gov patut buat iklan sebarkan dekat semua tv how vaksin works termasuk implications apa jadi kalau tak ramai org amik vaksin.\xe2\x80\xa6',"['', 'gov', 'patut', 'buat', 'iklan', 'sebarkan', 'dekat', 'semua', 'tv', 'how', 'vaksin', 'works', 'termasuk', 'implications', 'apa', 'jadi', 'kalau', 'tak', 'ramai', 'org', 'amik', 'vaksin', 'xe2', 'x80', 'xa6', '']",gov patut buat iklan sebarkan dekat semua tv how vaksin works termasuk implications apa jadi kalau tak ramai org amik vaksin xe2 x80 xa6,positif
432,5/9/2021 22:28,"1,39E+18",ã‚¦ãƒ«ãƒˆãƒ©ãƒžãƒ³ãƒ†ã‚£ã‚¬,"b'RT @aimanzom: Gov: untuk mendaftar vaksin, sila klik\nKlatey: demo suruh kelik kito kelik'","b'RT : Gov: untuk mendaftar vaksin, sila klik\nKlatey: demo suruh kelik kito kelik'","RT : Gov: untuk mendaftar vaksin, sila klik\nKlatey: demo suruh kelik kito kelik'","RT : Gov: untuk mendaftar vaksin, sila klik\nKlatey: demo suruh kelik kito kelik'",Gov untuk mendaftar vaksin sila klik\nKlatey demo suruh kelik kito kelik',"['', 'gov', 'untuk', 'mendaftar', 'vaksin', 'sila', 'klik', 'nklatey', 'demo', 'suruh', 'kelik', 'kito', 'kelik', '']",gov untuk mendaftar vaksin sila klik nklatey demo suruh kelik kito kelik,positif
433,5/9/2021 22:28,"1,39E+18",jlaaaaa,"b'RT @fahimmaroo: Kot ye pun nak buat iklan untuk kesedaran vaksin, buat la dalam bahasa melayu. Letak la orang tua dalam iklan tu. Ramai jug\xe2\x80\xa6'","b'RT : Kot ye pun nak buat iklan untuk kesedaran vaksin, buat la dalam bahasa melayu. Letak la orang tua dalam iklan tu. Ramai jug\xe2\x80\xa6'","RT : Kot ye pun nak buat iklan untuk kesedaran vaksin, buat la dalam bahasa melayu. Letak la orang tua dalam iklan tu. Ramai jug\xe2\x80\xa6'","RT : Kot ye pun nak buat iklan untuk kesedaran vaksin, buat la dalam bahasa melayu. Letak la orang tua dalam iklan tu. Ramai jug\xe2\x80\xa6'",Kot ye pun nak buat iklan untuk kesedaran vaksin buat la dalam bahasa melayu. Letak la orang tua dalam iklan tu. Ramai jug\xe2\x80\xa6',"['', 'kot', 'ye', 'pun', 'nak', 'buat', 'iklan', 'untuk', 'kesedaran', 'vaksin', 'buat', 'la', 'dalam', 'bahasa', 'melayu', 'letak', 'la', 'orang', 'tua', 'dalam', 'iklan', 'tu', 'ramai', 'jug', 'xe2', 'x80', 'xa6', '']",kot ye pun nak buat iklan untuk kesedaran vaksin buat la dalam bahasa melayu letak la orang tua dalam iklan tu ramai jug xe2 x80 xa6,positif
434,5/9/2021 22:28,"1,39E+18",ððšð¥.,"b'RT @aimanzom: Gov: untuk mendaftar vaksin, sila klik\nKlatey: demo suruh kelik kito kelik'","b'RT : Gov: untuk mendaftar vaksin, sila klik\nKlatey: demo suruh kelik kito kelik'","RT : Gov: untuk mendaftar vaksin, sila klik\nKlatey: demo suruh kelik kito kelik'","RT : Gov: untuk mendaftar vaksin, sila klik\nKlatey: demo suruh kelik kito kelik'",Gov untuk mendaftar vaksin sila klik\nKlatey demo suruh kelik kito kelik',"['', 'gov', 'untuk', 'mendaftar', 'vaksin', 'sila', 'klik', 'nklatey', 'demo', 'suruh', 'kelik', 'kito', 'kelik', '']",gov untuk mendaftar vaksin sila klik nklatey demo suruh kelik kito kelik,positif
435,5/9/2021 22:28,"1,39E+18",Ã©boncu,b'@SitiiNJ__ @Jogja_Uncover Kakak yg di Australia tiap tahun vaksin flu dgn varian virus yg beda. Kt dia virus flu it\xe2\x80\xa6 https://t.co/wqFVGWohcx',b'  Kakak yg di Australia tiap tahun vaksin flu dgn varian virus yg beda. Kt dia virus flu it\xe2\x80\xa6 https://t.co/wqFVGWohcx',Kakak yg di Australia tiap tahun vaksin flu dgn varian virus yg beda. Kt dia virus flu it\xe2\x80\xa6 https://t.co/wqFVGWohcx',Kakak yg di Australia tiap tahun vaksin flu dgn varian virus yg beda. Kt dia virus flu it\xe2\x80\xa6,Kakak yg di Australia tiap tahun vaksin flu dgn varian virus yg beda. Kt dia virus flu it\xe2\x80\xa6,"['', 'kakak', 'yg', 'di', 'australia', 'tiap', 'tahun', 'vaksin', 'flu', 'dgn', 'varian', 'virus', 'yg', 'beda', 'kt', 'dia', 'virus', 'flu', 'it', 'xe2', 'x80', 'xa6', '']",kakak yg di australia tiap tahun vaksin flu dgn varian virus yg beda kt dia virus flu it xe2 x80 xa6,positif
436,5/9/2021 22:28,"1,39E+18",Ñ•Î±â„“Ñ•Î±,b'RT @haha_hihi62: Kita remaja yang sedang bingung sama diri sendiri.',b'RT : Kita remaja yang sedang bingung sama diri sendiri.',RT : Kita remaja yang sedang bingung sama diri sendiri.',RT : Kita remaja yang sedang bingung sama diri sendiri.',Kita remaja yang sedang bingung sama diri sendiri.',"['', 'kita', 'remaja', 'yang', 'sedang', 'bingung', 'sama', 'diri', 'sendiri', '']",kita remaja yang sedang bingung sama diri sendiri,positif
437,5/9/2021 22:28,"1,39E+18",Mynameiskhan,"b'RT @fahimmaroo: Kot ye pun nak buat iklan untuk kesedaran vaksin, buat la dalam bahasa melayu. Letak la orang tua dalam iklan tu. Ramai jug\xe2\x80\xa6'","b'RT : Kot ye pun nak buat iklan untuk kesedaran vaksin, buat la dalam bahasa melayu. Letak la orang tua dalam iklan tu. Ramai jug\xe2\x80\xa6'","RT : Kot ye pun nak buat iklan untuk kesedaran vaksin, buat la dalam bahasa melayu. Letak la orang tua dalam iklan tu. Ramai jug\xe2\x80\xa6'","RT : Kot ye pun nak buat iklan untuk kesedaran vaksin, buat la dalam bahasa melayu. Letak la orang tua dalam iklan tu. Ramai jug\xe2\x80\xa6'",Kot ye pun nak buat iklan untuk kesedaran vaksin buat la dalam bahasa melayu. Letak la orang tua dalam iklan tu. Ramai jug\xe2\x80\xa6',"['', 'kot', 'ye', 'pun', 'nak', 'buat', 'iklan', 'untuk', 'kesedaran', 'vaksin', 'buat', 'la', 'dalam', 'bahasa', 'melayu', 'letak', 'la', 'orang', 'tua', 'dalam', 'iklan', 'tu', 'ramai', 'jug', 'xe2', 'x80', 'xa6', '']",kot ye pun nak buat iklan untuk kesedaran vaksin buat la dalam bahasa melayu letak la orang tua dalam iklan tu ramai jug xe2 x80 xa6,positif
438,5/9/2021 22:28,"1,39E+18",Amirul Faiz,"b'RT @fahimmaroo: Kot ye pun nak buat iklan untuk kesedaran vaksin, buat la dalam bahasa melayu. Letak la orang tua dalam iklan tu. Ramai jug\xe2\x80\xa6'","b'RT : Kot ye pun nak buat iklan untuk kesedaran vaksin, buat la dalam bahasa melayu. Letak la orang tua dalam iklan tu. Ramai jug\xe2\x80\xa6'","RT : Kot ye pun nak buat iklan untuk kesedaran vaksin, buat la dalam bahasa melayu. Letak la orang tua dalam iklan tu. Ramai jug\xe2\x80\xa6'","RT : Kot ye pun nak buat iklan untuk kesedaran vaksin, buat la dalam bahasa melayu. Letak la orang tua dalam iklan tu. Ramai jug\xe2\x80\xa6'",Kot ye pun nak buat iklan untuk kesedaran vaksin buat la dalam bahasa melayu. Letak la orang tua dalam iklan tu. Ramai jug\xe2\x80\xa6',"['', 'kot', 'ye', 'pun', 'nak', 'buat', 'iklan', 'untuk', 'kesedaran', 'vaksin', 'buat', 'la', 'dalam', 'bahasa', 'melayu', 'letak', 'la', 'orang', 'tua', 'dalam', 'iklan', 'tu', 'ramai', 'jug', 'xe2', 'x80', 'xa6', '']",kot ye pun nak buat iklan untuk kesedaran vaksin buat la dalam bahasa melayu letak la orang tua dalam iklan tu ramai jug xe2 x80 xa6,positif
439,5/9/2021 22:28,"1,39E+18",Bang Ted,b'@fifiwardhani @dindariesta_ Tapi dari yang gue denger cerita. ga pernah ada efek samping dari vaksin. Jadi ngeri \xf0\x9f\xa5\xba',b'  Tapi dari yang gue denger cerita. ga pernah ada efek samping dari vaksin. Jadi ngeri \xf0\x9f\xa5\xba',Tapi dari yang gue denger cerita. ga pernah ada efek samping dari vaksin. Jadi ngeri \xf0\x9f\xa5\xba',Tapi dari yang gue denger cerita. ga pernah ada efek samping dari vaksin. Jadi ngeri \xf0\x9f\xa5\xba',Tapi dari yang gue denger cerita. ga pernah ada efek samping dari vaksin. Jadi ngeri \xf0\x9f\xa5\xba',"['', 'tapi', 'dari', 'yang', 'gue', 'denger', 'cerita', 'ga', 'pernah', 'ada', 'efek', 'samping', 'dari', 'vaksin', 'jadi', 'ngeri', 'xf0', 'x9f', 'xa5', 'xba', '']",tapi dari yang gue denger cerita ga pernah ada efek samping dari vaksin jadi ngeri xf0 x9f xa5 xba,positif
440,5/9/2021 22:28,"1,39E+18",áµ› â·Ù†Ø¬ÙˆÙ‰,b'RT @hafsah_sazali: Harap Ustaz @AdDien90 boleh kongsi kerana ini ilmu penting.\n\nFakta:\nPeratusan keberkesanan/efficacy rate lebih rendah TI\xe2\x80\xa6',b'RT : Harap Ustaz  boleh kongsi kerana ini ilmu penting.\n\nFakta:\nPeratusan keberkesanan/efficacy rate lebih rendah TI\xe2\x80\xa6',RT : Harap Ustaz  boleh kongsi kerana ini ilmu penting.\n\nFakta:\nPeratusan keberkesanan/efficacy rate lebih rendah TI\xe2\x80\xa6',RT : Harap Ustaz  boleh kongsi kerana ini ilmu penting.\n\nFakta:\nPeratusan keberkesanan/efficacy rate lebih rendah TI\xe2\x80\xa6',Harap Ustaz  boleh kongsi kerana ini ilmu penting.\n\nFakta\nPeratusan keberkesanan/efficacy rate lebih rendah TI\xe2\x80\xa6',"['', 'harap', 'ustaz', 'boleh', 'kongsi', 'kerana', 'ini', 'ilmu', 'penting', 'n', 'nfakta', 'nperatusan', 'keberkesanan', 'efficacy', 'rate', 'lebih', 'rendah', 'ti', 'xe2', 'x80', 'xa6', '']",harap ustaz boleh kongsi kerana ini ilmu penting n nfakta nperatusan keberkesanan efficacy rate lebih rendah ti xe2 x80 xa6,positif
441,5/9/2021 22:27,"1,39E+18",ðŸŒ¸ á”•Yá—©á”•Yá—© ðŸŒ¸,"b'RT @ndybry: @munirahsaharah @yanakhairuddin Amik vaksin x nak,kuarantin pon x nak. Tp rentas daerah/negeri tuk beraya nak. Bole mati agakny\xe2\x80\xa6'","b'RT :   Amik vaksin x nak,kuarantin pon x nak. Tp rentas daerah/negeri tuk beraya nak. Bole mati agakny\xe2\x80\xa6'","RT :   Amik vaksin x nak,kuarantin pon x nak. Tp rentas daerah/negeri tuk beraya nak. Bole mati agakny\xe2\x80\xa6'","RT :   Amik vaksin x nak,kuarantin pon x nak. Tp rentas daerah/negeri tuk beraya nak. Bole mati agakny\xe2\x80\xa6'",Amik vaksin x nakkuarantin pon x nak. Tp rentas daerah/negeri tuk beraya nak. Bole mati agakny\xe2\x80\xa6',"['', 'amik', 'vaksin', 'x', 'nakkuarantin', 'pon', 'x', 'nak', 'tp', 'rentas', 'daerah', 'negeri', 'tuk', 'beraya', 'nak', 'bole', 'mati', 'agakny', 'xe2', 'x80', 'xa6', '']",amik vaksin x nakkuarantin pon x nak tp rentas daerah negeri tuk beraya nak bole mati agakny xe2 x80 xa6,negatif
442,5/9/2021 22:27,"1,39E+18",ðŸŒ¸ á”•Yá—©á”•Yá—© ðŸŒ¸,"b'RT @munirahsaharah: @yanakhairuddin Asyik tunding jari kat orang salah itu salah ini salah. Suruh ambil vaksin susah, itu jelah kerja orang\xe2\x80\xa6'","b'RT :  Asyik tunding jari kat orang salah itu salah ini salah. Suruh ambil vaksin susah, itu jelah kerja orang\xe2\x80\xa6'","RT :  Asyik tunding jari kat orang salah itu salah ini salah. Suruh ambil vaksin susah, itu jelah kerja orang\xe2\x80\xa6'","RT :  Asyik tunding jari kat orang salah itu salah ini salah. Suruh ambil vaksin susah, itu jelah kerja orang\xe2\x80\xa6'",Asyik tunding jari kat orang salah itu salah ini salah. Suruh ambil vaksin susah itu jelah kerja orang\xe2\x80\xa6',"['', 'asyik', 'tunding', 'jari', 'kat', 'orang', 'salah', 'itu', 'salah', 'ini', 'salah', 'suruh', 'ambil', 'vaksin', 'susah', 'itu', 'jelah', 'kerja', 'orang', 'xe2', 'x80', 'xa6', '']",asyik tunding jari kat orang salah itu salah ini salah suruh ambil vaksin susah itu jelah kerja orang xe2 x80 xa6,negatif
443,5/9/2021 22:27,"1,39E+18",zakzak,"b'RT @aimanzom: Gov: untuk mendaftar vaksin, sila klik\nKlatey: demo suruh kelik kito kelik'","b'RT : Gov: untuk mendaftar vaksin, sila klik\nKlatey: demo suruh kelik kito kelik'","RT : Gov: untuk mendaftar vaksin, sila klik\nKlatey: demo suruh kelik kito kelik'","RT : Gov: untuk mendaftar vaksin, sila klik\nKlatey: demo suruh kelik kito kelik'",Gov untuk mendaftar vaksin sila klik\nKlatey demo suruh kelik kito kelik',"['', 'gov', 'untuk', 'mendaftar', 'vaksin', 'sila', 'klik', 'nklatey', 'demo', 'suruh', 'kelik', 'kito', 'kelik', '']",gov untuk mendaftar vaksin sila klik nklatey demo suruh kelik kito kelik,positif
444,5/9/2021 22:27,"1,39E+18",Ñ•Î±â„“Ñ•Î±,b'RT @bintangsatriiaa: tuhan tidak pernah pergi\ntapi kita yang menjauh darinya',b'RT : tuhan tidak pernah pergi\ntapi kita yang menjauh darinya',RT : tuhan tidak pernah pergi\ntapi kita yang menjauh darinya',RT : tuhan tidak pernah pergi\ntapi kita yang menjauh darinya',tuhan tidak pernah pergi\ntapi kita yang menjauh darinya',"['', 'tuhan', 'tidak', 'pernah', 'pergi', 'ntapi', 'kita', 'yang', 'menjauh', 'darinya', '']",tuhan tidak pernah pergi ntapi kita yang menjauh darinya,positif
445,5/9/2021 22:27,"1,39E+18",ðŸŒ¸ á”•Yá—©á”•Yá—© ðŸŒ¸,"b'Me , mom and my lil sis ambil vaksin 16/5 ni \xf0\x9f\x98\x8a Family yang lain anti vaksin ... sebab dah dicemari oleh news yang t\xe2\x80\xa6 https://t.co/NpR620jLNp'","b'Me , mom and my lil sis ambil vaksin 16/5 ni \xf0\x9f\x98\x8a Family yang lain anti vaksin ... sebab dah dicemari oleh news yang t\xe2\x80\xa6 https://t.co/NpR620jLNp'","Me , mom and my lil sis ambil vaksin 16/5 ni \xf0\x9f\x98\x8a Family yang lain anti vaksin ... sebab dah dicemari oleh news yang t\xe2\x80\xa6 https://t.co/NpR620jLNp'","Me , mom and my lil sis ambil vaksin 16/5 ni \xf0\x9f\x98\x8a Family yang lain anti vaksin ... sebab dah dicemari oleh news yang t\xe2\x80\xa6 ",Me  mom and my lil sis ambil vaksin 16/5 ni \xf0\x9f\x98\x8a Family yang lain anti vaksin ... sebab dah dicemari oleh news yang t\xe2\x80\xa6,"['me', 'mom', 'and', 'my', 'lil', 'sis', 'ambil', 'vaksin', '16', '5', 'ni', 'xf0', 'x9f', 'x98', 'x8a', 'family', 'yang', 'lain', 'anti', 'vaksin', 'sebab', 'dah', 'dicemari', 'oleh', 'news', 'yang', 't', 'xe2', 'x80', 'xa6', '']",me mom and my lil sis ambil vaksin 16 5 ni xf0 x9f x98 x8a family yang lain anti vaksin sebab dah dicemari oleh news yang t xe2 x80 xa6,positif
446,5/9/2021 22:27,"1,39E+18",rieke sergiana,b'Nnti zalina vaksin yah bolehlah bunda me time sm toko kue di rs\xf0\x9f\x99\x82\xf0\x9f\xa5\xb0\xf0\x9f\xa5\xb0\xf0\x9f\xa5\xb0',b'Nnti zalina vaksin yah bolehlah bunda me time sm toko kue di rs\xf0\x9f\x99\x82\xf0\x9f\xa5\xb0\xf0\x9f\xa5\xb0\xf0\x9f\xa5\xb0',Nnti zalina vaksin yah bolehlah bunda me time sm toko kue di rs\xf0\x9f\x99\x82\xf0\x9f\xa5\xb0\xf0\x9f\xa5\xb0\xf0\x9f\xa5\xb0',Nnti zalina vaksin yah bolehlah bunda me time sm toko kue di rs\xf0\x9f\x99\x82\xf0\x9f\xa5\xb0\xf0\x9f\xa5\xb0\xf0\x9f\xa5\xb0',Nnti zalina vaksin yah bolehlah bunda me time sm toko kue di rs\xf0\x9f\x99\x82\xf0\x9f\xa5\xb0\xf0\x9f\xa5\xb0\xf0\x9f\xa5\xb0',"['nnti', 'zalina', 'vaksin', 'yah', 'bolehlah', 'bunda', 'me', 'time', 'sm', 'toko', 'kue', 'di', 'rs', 'xf0', 'x9f', 'x99', 'x82', 'xf0', 'x9f', 'xa5', 'xb0', 'xf0', 'x9f', 'xa5', 'xb0', 'xf0', 'x9f', 'xa5', 'xb0', '']",nnti zalina vaksin yah bolehlah bunda me time sm toko kue di rs xf0 x9f x99 x82 xf0 x9f xa5 xb0 xf0 x9f xa5 xb0 xf0 x9f xa5 xb0,positif
447,5/9/2021 22:26,"1,39E+18",Ñ•Î±â„“Ñ•Î±,b'RT @reyhan_irsd: satu-satunya orang yang bisa dipercaya adalah dirimu sendiri.',b'RT : satu-satunya orang yang bisa dipercaya adalah dirimu sendiri.',RT : satu-satunya orang yang bisa dipercaya adalah dirimu sendiri.',RT : satu-satunya orang yang bisa dipercaya adalah dirimu sendiri.',satu-satunya orang yang bisa dipercaya adalah dirimu sendiri.',"['', 'satu', 'satunya', 'orang', 'yang', 'bisa', 'dipercaya', 'adalah', 'dirimu', 'sendiri', '']",satu satunya orang yang bisa dipercaya adalah dirimu sendiri,positif
448,5/9/2021 22:26,"1,39E+18",Dr Por,"b'RT @fahimmaroo: Kot ye pun nak buat iklan untuk kesedaran vaksin, buat la dalam bahasa melayu. Letak la orang tua dalam iklan tu. Ramai jug\xe2\x80\xa6'","b'RT : Kot ye pun nak buat iklan untuk kesedaran vaksin, buat la dalam bahasa melayu. Letak la orang tua dalam iklan tu. Ramai jug\xe2\x80\xa6'","RT : Kot ye pun nak buat iklan untuk kesedaran vaksin, buat la dalam bahasa melayu. Letak la orang tua dalam iklan tu. Ramai jug\xe2\x80\xa6'","RT : Kot ye pun nak buat iklan untuk kesedaran vaksin, buat la dalam bahasa melayu. Letak la orang tua dalam iklan tu. Ramai jug\xe2\x80\xa6'",Kot ye pun nak buat iklan untuk kesedaran vaksin buat la dalam bahasa melayu. Letak la orang tua dalam iklan tu. Ramai jug\xe2\x80\xa6',"['', 'kot', 'ye', 'pun', 'nak', 'buat', 'iklan', 'untuk', 'kesedaran', 'vaksin', 'buat', 'la', 'dalam', 'bahasa', 'melayu', 'letak', 'la', 'orang', 'tua', 'dalam', 'iklan', 'tu', 'ramai', 'jug', 'xe2', 'x80', 'xa6', '']",kot ye pun nak buat iklan untuk kesedaran vaksin buat la dalam bahasa melayu letak la orang tua dalam iklan tu ramai jug xe2 x80 xa6,positif
449,5/9/2021 22:26,"1,39E+18",farahlolo,b'RT @hafsah_sazali: Harap Ustaz @AdDien90 boleh kongsi kerana ini ilmu penting.\n\nFakta:\nPeratusan keberkesanan/efficacy rate lebih rendah TI\xe2\x80\xa6',b'RT : Harap Ustaz  boleh kongsi kerana ini ilmu penting.\n\nFakta:\nPeratusan keberkesanan/efficacy rate lebih rendah TI\xe2\x80\xa6',RT : Harap Ustaz  boleh kongsi kerana ini ilmu penting.\n\nFakta:\nPeratusan keberkesanan/efficacy rate lebih rendah TI\xe2\x80\xa6',RT : Harap Ustaz  boleh kongsi kerana ini ilmu penting.\n\nFakta:\nPeratusan keberkesanan/efficacy rate lebih rendah TI\xe2\x80\xa6',Harap Ustaz  boleh kongsi kerana ini ilmu penting.\n\nFakta\nPeratusan keberkesanan/efficacy rate lebih rendah TI\xe2\x80\xa6',"['', 'harap', 'ustaz', 'boleh', 'kongsi', 'kerana', 'ini', 'ilmu', 'penting', 'n', 'nfakta', 'nperatusan', 'keberkesanan', 'efficacy', 'rate', 'lebih', 'rendah', 'ti', 'xe2', 'x80', 'xa6', '']",harap ustaz boleh kongsi kerana ini ilmu penting n nfakta nperatusan keberkesanan efficacy rate lebih rendah ti xe2 x80 xa6,positif
450,5/9/2021 22:26,"1,39E+18",rina,"b'RT @fahimmaroo: Kot ye pun nak buat iklan untuk kesedaran vaksin, buat la dalam bahasa melayu. Letak la orang tua dalam iklan tu. Ramai jug\xe2\x80\xa6'","b'RT : Kot ye pun nak buat iklan untuk kesedaran vaksin, buat la dalam bahasa melayu. Letak la orang tua dalam iklan tu. Ramai jug\xe2\x80\xa6'","RT : Kot ye pun nak buat iklan untuk kesedaran vaksin, buat la dalam bahasa melayu. Letak la orang tua dalam iklan tu. Ramai jug\xe2\x80\xa6'","RT : Kot ye pun nak buat iklan untuk kesedaran vaksin, buat la dalam bahasa melayu. Letak la orang tua dalam iklan tu. Ramai jug\xe2\x80\xa6'",Kot ye pun nak buat iklan untuk kesedaran vaksin buat la dalam bahasa melayu. Letak la orang tua dalam iklan tu. Ramai jug\xe2\x80\xa6',"['', 'kot', 'ye', 'pun', 'nak', 'buat', 'iklan', 'untuk', 'kesedaran', 'vaksin', 'buat', 'la', 'dalam', 'bahasa', 'melayu', 'letak', 'la', 'orang', 'tua', 'dalam', 'iklan', 'tu', 'ramai', 'jug', 'xe2', 'x80', 'xa6', '']",kot ye pun nak buat iklan untuk kesedaran vaksin buat la dalam bahasa melayu letak la orang tua dalam iklan tu ramai jug xe2 x80 xa6,positif
451,5/9/2021 22:26,"1,39E+18",Meyke@gimail.Com,"b'RT @cakimiNOW: Kasus Corona di Indonesia hari ini tembus ke angka 1,7 juta. Wakil Ketua DPR Muhaimin Iskandar (Cak Imin) meminta agar pemer\xe2\x80\xa6'","b'RT : Kasus Corona di Indonesia hari ini tembus ke angka 1,7 juta. Wakil Ketua DPR Muhaimin Iskandar (Cak Imin) meminta agar pemer\xe2\x80\xa6'","RT : Kasus Corona di Indonesia hari ini tembus ke angka 1,7 juta. Wakil Ketua DPR Muhaimin Iskandar (Cak Imin) meminta agar pemer\xe2\x80\xa6'","RT : Kasus Corona di Indonesia hari ini tembus ke angka 1,7 juta. Wakil Ketua DPR Muhaimin Iskandar (Cak Imin) meminta agar pemer\xe2\x80\xa6'",Kasus Corona di Indonesia hari ini tembus ke angka 17 juta. Wakil Ketua DPR Muhaimin Iskandar (Cak Imin) meminta agar pemer\xe2\x80\xa6',"['', 'kasus', 'corona', 'di', 'indonesia', 'hari', 'ini', 'tembus', 'ke', 'angka', '17', 'juta', 'wakil', 'ketua', 'dpr', 'muhaimin', 'iskandar', 'cak', 'imin', 'meminta', 'agar', 'pemer', 'xe2', 'x80', 'xa6', '']",kasus corona di indonesia hari ini tembus ke angka 17 juta wakil ketua dpr muhaimin iskandar cak imin meminta agar pemer xe2 x80 xa6,negatif
