ISO3,Location,DataId,Indicator,Value,Precision,DHS_CountryCode,CountryName,SurveyYear,SurveyId,IndicatorId,IndicatorOrder,IndicatorType,CharacteristicId,CharacteristicOrder,CharacteristicCategory,CharacteristicLabel,ByVariableId,ByVariableLabel,IsTotal,IsPreferred,SDRID,RegionId,SurveyYearLabel,SurveyType,DenominatorWeighted,DenominatorUnweighted,CILow,CIHigh
IDN,West Java,1277925,Child mortality rate,6,0,ID,Indonesia,2003,ID2003DHS,CM_ECMR_C_CMR,63206040,I,414002,1414020,Region,..West Java,14003,Ten years preceding the survey,0,1,CMECMRCCMR,IDDHS2003414002,2002-03,DHS,,,2,11
IDN,Central Java,1299250,Child mortality rate,8,0,ID,Indonesia,2003,ID2003DHS,CM_ECMR_C_CMR,63206040,I,414003,1414030,Region,..Central Java,14003,Ten years preceding the survey,0,1,CMECMRCCMR,IDDHS2003414003,2002-03,DHS,,,1,15
IDN,DI Yogyakarta,268160,Child mortality rate,4,0,ID,Indonesia,2003,ID2003DHS,CM_ECMR_C_CMR,63206040,I,414004,1414040,Region,..DI Yogyakarta,14003,Ten years preceding the survey,0,1,CMECMRCCMR,IDDHS2003414004,2002-03,DHS,,,0,7
IDN,East Java,269709,Child mortality rate,10,0,ID,Indonesia,2003,ID2003DHS,CM_ECMR_C_CMR,63206040,I,414005,1414050,Region,..East Java,14003,Ten years preceding the survey,0,1,CMECMRCCMR,IDDHS2003414005,2002-03,DHS,,,4,15
IDN,Banten,265606,Child mortality rate,19,0,ID,Indonesia,2003,ID2003DHS,CM_ECMR_C_CMR,63206040,I,414006,1414060,Region,..Banten,14003,Ten years preceding the survey,0,1,CMECMRCCMR,IDDHS2003414006,2002-03,DHS,,,12,27
IDN,Bali,268215,Child mortality rate,5,0,ID,Indonesia,2003,ID2003DHS,CM_ECMR_C_CMR,63206040,I,414007,1414070,Region,..Bali,14003,Ten years preceding the survey,0,1,CMECMRCCMR,IDDHS2003414007,2002-03,DHS,,,1,9
IDN,Outer Java-Bali I,269725,Child mortality rate,17,0,ID,Indonesia,2003,ID2003DHS,CM_ECMR_C_CMR,63206040,I,414008,1414080,Region,Outer Java-Bali I,14003,Ten years preceding the survey,0,1,CMECMRCCMR,IDDHS2003414008,2002-03,DHS,,,13,22
IDN,North Sumatera,1232340,Child mortality rate,16,0,ID,Indonesia,2003,ID2003DHS,CM_ECMR_C_CMR,63206040,I,414010,1414100,Region,..North Sumatera,14003,Ten years preceding the survey,0,1,CMECMRCCMR,IDDHS2003414010,2002-03,DHS,,,9,23
IDN,West Sumatera,268208,Child mortality rate,12,0,ID,Indonesia,2003,ID2003DHS,CM_ECMR_C_CMR,63206040,I,414011,1414110,Region,..West Sumatera,14003,Ten years preceding the survey,0,1,CMECMRCCMR,IDDHS2003414011,2002-03,DHS,,,5,18
IDN,South Sumatera,265689,Child mortality rate,19,0,ID,Indonesia,2003,ID2003DHS,CM_ECMR_C_CMR,63206040,I,414012,1414120,Region,..South Sumatera,14003,Ten years preceding the survey,0,1,CMECMRCCMR,IDDHS2003414012,2002-03,DHS,,,7,31
IDN,Bangka Belitung,266774,Child mortality rate,4,0,ID,Indonesia,2003,ID2003DHS,CM_ECMR_C_CMR,63206040,I,414013,1414130,Region,..Bangka Belitung,14003,Ten years preceding the survey,0,1,CMECMRCCMR,IDDHS2003414013,2002-03,DHS,,,0,9
IDN,Lampung,268256,Child mortality rate,10,0,ID,Indonesia,2003,ID2003DHS,CM_ECMR_C_CMR,63206040,I,414014,1414140,Region,..Lampung,14003,Ten years preceding the survey,0,1,CMECMRCCMR,IDDHS2003414014,2002-03,DHS,,,4,16
IDN,West Nusa Tenggara,1229647,Child mortality rate,31,0,ID,Indonesia,2003,ID2003DHS,CM_ECMR_C_CMR,63206040,I,414015,1414150,Region,..West Nusa Tenggara,14003,Ten years preceding the survey,0,1,CMECMRCCMR,IDDHS2003414015,2002-03,DHS,,,13,49
IDN,West Kalimantan,1273627,Child mortality rate,17,0,ID,Indonesia,2003,ID2003DHS,CM_ECMR_C_CMR,63206040,I,414016,1414160,Region,..West Kalimantan,14003,Ten years preceding the survey,0,1,CMECMRCCMR,IDDHS2003414016,2002-03,DHS,,,9,26
IDN,South Kalimantan,1251036,Child mortality rate,12,0,ID,Indonesia,2003,ID2003DHS,CM_ECMR_C_CMR,63206040,I,414017,1414170,Region,..South Kalimantan,14003,Ten years preceding the survey,0,1,CMECMRCCMR,IDDHS2003414017,2002-03,DHS,,,5,19
IDN,North Sulawesi,265636,Child mortality rate,9,0,ID,Indonesia,2003,ID2003DHS,CM_ECMR_C_CMR,63206040,I,414019,1414190,Region,..North Sulawesi,14003,Ten years preceding the survey,0,1,CMECMRCCMR,IDDHS2003414019,2002-03,DHS,,,3,15
IDN,Gorontalo,268300,Child mortality rate,21,0,ID,Indonesia,2003,ID2003DHS,CM_ECMR_C_CMR,63206040,I,414020,1414200,Region,..Gorontalo,14003,Ten years preceding the survey,0,1,CMECMRCCMR,IDDHS2003414020,2002-03,DHS,,,12,30
IDN,South Sulawesi,1277926,Child mortality rate,26,0,ID,Indonesia,2003,ID2003DHS,CM_ECMR_C_CMR,63206040,I,414021,1414210,Region,..South Sulawesi,14003,Ten years preceding the survey,0,1,CMECMRCCMR,IDDHS2003414021,2002-03,DHS,,,3,49
IDN,Outer Java-Bali II,266795,Child mortality rate,15,0,ID,Indonesia,2003,ID2003DHS,CM_ECMR_C_CMR,63206040,I,414023,1414230,Region,Outer Java-Bali II,14003,Ten years preceding the survey,0,1,CMECMRCCMR,IDDHS2003414023,2002-03,DHS,,,12,19
IDN,Riau,1246103,Child mortality rate,18,0,ID,Indonesia,2003,ID2003DHS,CM_ECMR_C_CMR,63206040,I,414024,1414240,Region,..Riau,14003,Ten years preceding the survey,0,1,CMECMRCCMR,IDDHS2003414024,2002-03,DHS,,,10,26
IDN,Jambi,265708,Child mortality rate,10,0,ID,Indonesia,2003,ID2003DHS,CM_ECMR_C_CMR,63206040,I,414025,1414250,Region,..Jambi,14003,Ten years preceding the survey,0,1,CMECMRCCMR,IDDHS2003414025,2002-03,DHS,,,2,18
IDN,Bengkulu,266851,Child mortality rate,17,0,ID,Indonesia,2003,ID2003DHS,CM_ECMR_C_CMR,63206040,I,414026,1414260,Region,..Bengkulu,14003,Ten years preceding the survey,0,1,CMECMRCCMR,IDDHS2003414026,2002-03,DHS,,,9,24
IDN,East Nusa Tenggara,268344,Child mortality rate,15,0,ID,Indonesia,2003,ID2003DHS,CM_ECMR_C_CMR,63206040,I,414027,1414270,Region,..East Nusa Tenggara,14003,Ten years preceding the survey,0,1,CMECMRCCMR,IDDHS2003414027,2002-03,DHS,,,8,22
IDN,Central Kalimantan,1232341,Child mortality rate,8,0,ID,Indonesia,2003,ID2003DHS,CM_ECMR_C_CMR,63206040,I,414029,1414290,Region,..Central Kalimantan,14003,Ten years preceding the survey,0,1,CMECMRCCMR,IDDHS2003414029,2002-03,DHS,,,2,15
IDN,East Kalimantan (before 2017),268351,Child mortality rate,9,0,ID,Indonesia,2003,ID2003DHS,CM_ECMR_C_CMR,63206040,I,414030,1414300,Region,..East Kalimantan (before 2017),14003,Ten years preceding the survey,0,1,CMECMRCCMR,IDDHS2003414030,2002-03,DHS,,,0,17
IDN,Central Sulawesi,3282799,Child mortality rate,20,0,ID,Indonesia,2003,ID2003DHS,CM_ECMR_C_CMR,63206040,I,414031,1414310,Region,..Central Sulawesi,14003,Ten years preceding the survey,0,1,CMECMRCCMR,IDDHS2003414031,2002-03,DHS,,,12,27
IDN,Southeast Sulawesi,266977,Child mortality rate,27,0,ID,Indonesia,2003,ID2003DHS,CM_ECMR_C_CMR,63206040,I,414032,1414320,Region,..Southeast Sulawesi,14003,Ten years preceding the survey,0,1,CMECMRCCMR,IDDHS2003414032,2002-03,DHS,,,13,41
IDN,Java-Bali,1235978,Under-five mortality rate,48,0,ID,Indonesia,2003,ID2003DHS,CM_ECMR_C_U5M,63206050,I,414000,1414000,Region,Java-Bali,14003,Ten years preceding the survey,0,1,CMECMRCU5M,IDDHS2003414000,2002-03,DHS,,,40,56
IDN,DKI Jakarta,269689,Under-five mortality rate,41,0,ID,Indonesia,2003,ID2003DHS,CM_ECMR_C_U5M,63206050,I,414001,1414010,Region,..DKI Jakarta,14003,Ten years preceding the survey,0,1,CMECMRCU5M,IDDHS2003414001,2002-03,DHS,,,28,54
IDN,West Java,1262237,Under-five mortality rate,50,0,ID,Indonesia,2003,ID2003DHS,CM_ECMR_C_U5M,63206050,I,414002,1414020,Region,..West Java,14003,Ten years preceding the survey,0,1,CMECMRCU5M,IDDHS2003414002,2002-03,DHS,,,34,66
IDN,Central Java,266688,Under-five mortality rate,44,0,ID,Indonesia,2003,ID2003DHS,CM_ECMR_C_U5M,63206050,I,414003,1414030,Region,..Central Java,14003,Ten years preceding the survey,0,1,CMECMRCU5M,IDDHS2003414003,2002-03,DHS,,,34,54
IDN,DI Yogyakarta,269727,Under-five mortality rate,23,0,ID,Indonesia,2003,ID2003DHS,CM_ECMR_C_U5M,63206050,I,414004,1414040,Region,..DI Yogyakarta,14003,Ten years preceding the survey,0,1,CMECMRCU5M,IDDHS2003414004,2002-03,DHS,,,13,33
IDN,East Java,265613,Under-five mortality rate,52,0,ID,Indonesia,2003,ID2003DHS,CM_ECMR_C_U5M,63206050,I,414005,1414050,Region,..East Java,14003,Ten years preceding the survey,0,1,CMECMRCU5M,IDDHS2003414005,2002-03,DHS,,,32,72
IDN,Banten,266772,Under-five mortality rate,56,0,ID,Indonesia,2003,ID2003DHS,CM_ECMR_C_U5M,63206050,I,414006,1414060,Region,..Banten,14003,Ten years preceding the survey,0,1,CMECMRCU5M,IDDHS2003414006,2002-03,DHS,,,41,71
IDN,Bali,1287590,Under-five mortality rate,19,0,ID,Indonesia,2003,ID2003DHS,CM_ECMR_C_U5M,63206050,I,414007,1414070,Region,..Bali,14003,Ten years preceding the survey,0,1,CMECMRCU5M,IDDHS2003414007,2002-03,DHS,,,11,27
IDN,Outer Java-Bali I,265690,Under-five mortality rate,63,0,ID,Indonesia,2003,ID2003DHS,CM_ECMR_C_U5M,63206050,I,414008,1414080,Region,Outer Java-Bali I,14003,Ten years preceding the survey,0,1,CMECMRCU5M,IDDHS2003414008,2002-03,DHS,,,56,70
IDN,North Sumatera,1294382,Under-five mortality rate,57,0,ID,Indonesia,2003,ID2003DHS,CM_ECMR_C_U5M,63206050,I,414010,1414100,Region,..North Sumatera,14003,Ten years preceding the survey,0,1,CMECMRCU5M,IDDHS2003414010,2002-03,DHS,,,41,74
IDN,West Sumatera,269733,Under-five mortality rate,59,0,ID,Indonesia,2003,ID2003DHS,CM_ECMR_C_U5M,63206050,I,414011,1414110,Region,..West Sumatera,14003,Ten years preceding the survey,0,1,CMECMRCU5M,IDDHS2003414011,2002-03,DHS,,,39,79
IDN,South Sumatera,1239218,Under-five mortality rate,49,0,ID,Indonesia,2003,ID2003DHS,CM_ECMR_C_U5M,63206050,I,414012,1414120,Region,..South Sumatera,14003,Ten years preceding the survey,0,1,CMECMRCU5M,IDDHS2003414012,2002-03,DHS,,,30,67
IDN,Bangka Belitung,268227,Under-five mortality rate,47,0,ID,Indonesia,2003,ID2003DHS,CM_ECMR_C_U5M,63206050,I,414013,1414130,Region,..Bangka Belitung,14003,Ten years preceding the survey,0,1,CMECMRCU5M,IDDHS2003414013,2002-03,DHS,,,28,66
IDN,Lampung,1224810,Under-five mortality rate,64,0,ID,Indonesia,2003,ID2003DHS,CM_ECMR_C_U5M,63206050,I,414014,1414140,Region,..Lampung,14003,Ten years preceding the survey,0,1,CMECMRCU5M,IDDHS2003414014,2002-03,DHS,,,41,88
IDN,West Nusa Tenggara,265650,Under-five mortality rate,103,0,ID,Indonesia,2003,ID2003DHS,CM_ECMR_C_U5M,63206050,I,414015,1414150,Region,..West Nusa Tenggara,14003,Ten years preceding the survey,0,1,CMECMRCU5M,IDDHS2003414015,2002-03,DHS,,,78,128
IDN,West Kalimantan,3785004,Under-five mortality rate,63,0,ID,Indonesia,2003,ID2003DHS,CM_ECMR_C_U5M,63206050,I,414016,1414160,Region,..West Kalimantan,14003,Ten years preceding the survey,0,1,CMECMRCU5M,IDDHS2003414016,2002-03,DHS,,,37,90
IDN,South Kalimantan,1246206,Under-five mortality rate,57,0,ID,Indonesia,2003,ID2003DHS,CM_ECMR_C_U5M,63206050,I,414017,1414170,Region,..South Kalimantan,14003,Ten years preceding the survey,0,1,CMECMRCU5M,IDDHS2003414017,2002-03,DHS,,,34,79
IDN,North Sulawesi,1239129,Under-five mortality rate,33,0,ID,Indonesia,2003,ID2003DHS,CM_ECMR_C_U5M,63206050,I,414019,1414190,Region,..North Sulawesi,14003,Ten years preceding the survey,0,1,CMECMRCU5M,IDDHS2003414019,2002-03,DHS,,,22,44
IDN,Gorontalo,269729,Under-five mortality rate,97,0,ID,Indonesia,2003,ID2003DHS,CM_ECMR_C_U5M,63206050,I,414020,1414200,Region,..Gorontalo,14003,Ten years preceding the survey,0,1,CMECMRCU5M,IDDHS2003414020,2002-03,DHS,,,73,121
IDN,South Sulawesi,1262238,Under-five mortality rate,72,0,ID,Indonesia,2003,ID2003DHS,CM_ECMR_C_U5M,63206050,I,414021,1414210,Region,..South Sulawesi,14003,Ten years preceding the survey,0,1,CMECMRCU5M,IDDHS2003414021,2002-03,DHS,,,54,90
IDN,Outer Java-Bali II,268228,Under-five mortality rate,64,0,ID,Indonesia,2003,ID2003DHS,CM_ECMR_C_U5M,63206050,I,414023,1414230,Region,Outer Java-Bali II,14003,Ten years preceding the survey,0,1,CMECMRCU5M,IDDHS2003414023,2002-03,DHS,,,56,72
IDN,Riau,265730,Under-five mortality rate,60,0,ID,Indonesia,2003,ID2003DHS,CM_ECMR_C_U5M,63206050,I,414024,1414240,Region,..Riau,14003,Ten years preceding the survey,0,1,CMECMRCU5M,IDDHS2003414024,2002-03,DHS,,,42,78
IDN,Jambi,266850,Under-five mortality rate,51,0,ID,Indonesia,2003,ID2003DHS,CM_ECMR_C_U5M,63206050,I,414025,1414250,Region,..Jambi,14003,Ten years preceding the survey,0,1,CMECMRCU5M,IDDHS2003414025,2002-03,DHS,,,31,71
IDN,Bengkulu,1287574,Under-five mortality rate,68,0,ID,Indonesia,2003,ID2003DHS,CM_ECMR_C_U5M,63206050,I,414026,1414260,Region,..Bengkulu,14003,Ten years preceding the survey,0,1,CMECMRCU5M,IDDHS2003414026,2002-03,DHS,,,54,83
IDN,East Nusa Tenggara,269874,Under-five mortality rate,73,0,ID,Indonesia,2003,ID2003DHS,CM_ECMR_C_U5M,63206050,I,414027,1414270,Region,..East Nusa Tenggara,14003,Ten years preceding the survey,0,1,CMECMRCU5M,IDDHS2003414027,2002-03,DHS,,,54,93
IDN,Central Kalimantan,1294383,Under-five mortality rate,47,0,ID,Indonesia,2003,ID2003DHS,CM_ECMR_C_U5M,63206050,I,414029,1414290,Region,..Central Kalimantan,14003,Ten years preceding the survey,0,1,CMECMRCU5M,IDDHS2003414029,2002-03,DHS,,,31,64
IDN,East Kalimantan (before 2017),269875,Under-five mortality rate,50,0,ID,Indonesia,2003,ID2003DHS,CM_ECMR_C_U5M,63206050,I,414030,1414300,Region,..East Kalimantan (before 2017),14003,Ten years preceding the survey,0,1,CMECMRCU5M,IDDHS2003414030,2002-03,DHS,,,26,74
IDN,Central Sulawesi,1244344,Under-five mortality rate,71,0,ID,Indonesia,2003,ID2003DHS,CM_ECMR_C_U5M,63206050,I,414031,1414310,Region,..Central Sulawesi,14003,Ten years preceding the survey,0,1,CMECMRCU5M,IDDHS2003414031,2002-03,DHS,,,51,90
IDN,Southeast Sulawesi,268458,Under-five mortality rate,92,0,ID,Indonesia,2003,ID2003DHS,CM_ECMR_C_U5M,63206050,I,414032,1414320,Region,..Southeast Sulawesi,14003,Ten years preceding the survey,0,1,CMECMRCU5M,IDDHS2003414032,2002-03,DHS,,,51,133
IDN,Java-Bali,266954,Stillbirths,79,0,ID,Indonesia,2003,ID2003DHS,CM_PNMR_C_NSB,63236010,I,414000,1414000,Region,Java-Bali,0,,0,1,CMPNMRCNSB,IDDHS2003414000,2002-03,DHS,,,,
IDN,DKI Jakarta,268397,Stillbirths,2,0,ID,Indonesia,2003,ID2003DHS,CM_PNMR_C_NSB,63236010,I,414001,1414010,Region,..DKI Jakarta,0,,0,1,CMPNMRCNSB,IDDHS2003414001,2002-03,DHS,,,,
IDN,West Java,269891,Stillbirths,20,0,ID,Indonesia,2003,ID2003DHS,CM_PNMR_C_NSB,63236010,I,414002,1414020,Region,..West Java,0,,0,1,CMPNMRCNSB,IDDHS2003414002,2002-03,DHS,,,,
IDN,Central Java,266922,Stillbirths,17,0,ID,Indonesia,2003,ID2003DHS,CM_PNMR_C_NSB,63236010,I,414003,1414030,Region,..Central Java,0,,0,1,CMPNMRCNSB,IDDHS2003414003,2002-03,DHS,,,,
IDN,DI Yogyakarta,268387,Stillbirths,2,0,ID,Indonesia,2003,ID2003DHS,CM_PNMR_C_NSB,63236010,I,414004,1414040,Region,..DI Yogyakarta,0,,0,1,CMPNMRCNSB,IDDHS2003414004,2002-03,DHS,,,,
IDN,East Java,269887,Stillbirths,30,0,ID,Indonesia,2003,ID2003DHS,CM_PNMR_C_NSB,63236010,I,414005,1414050,Region,..East Java,0,,0,1,CMPNMRCNSB,IDDHS2003414005,2002-03,DHS,,,,
IDN,Banten,265779,Stillbirths,7,0,ID,Indonesia,2003,ID2003DHS,CM_PNMR_C_NSB,63236010,I,414006,1414060,Region,..Banten,0,,0,1,CMPNMRCNSB,IDDHS2003414006,2002-03,DHS,,,,
IDN,Bali,268389,Stillbirths,1,0,ID,Indonesia,2003,ID2003DHS,CM_PNMR_C_NSB,63236010,I,414007,1414070,Region,..Bali,0,,0,1,CMPNMRCNSB,IDDHS2003414007,2002-03,DHS,,,,
IDN,Outer Java-Bali I,269897,Stillbirths,55,0,ID,Indonesia,2003,ID2003DHS,CM_PNMR_C_NSB,63236010,I,414008,1414080,Region,Outer Java-Bali I,0,,0,1,CMPNMRCNSB,IDDHS2003414008,2002-03,DHS,,,,
IDN,North Sumatera,266924,Stillbirths,7,0,ID,Indonesia,2003,ID2003DHS,CM_PNMR_C_NSB,63236010,I,414010,1414100,Region,..North Sumatera,0,,0,1,CMPNMRCNSB,IDDHS2003414010,2002-03,DHS,,,,
IDN,West Sumatera,269895,Stillbirths,11,0,ID,Indonesia,2003,ID2003DHS,CM_PNMR_C_NSB,63236010,I,414011,1414110,Region,..West Sumatera,0,,0,1,CMPNMRCNSB,IDDHS2003414011,2002-03,DHS,,,,
IDN,South Sumatera,265796,Stillbirths,1,0,ID,Indonesia,2003,ID2003DHS,CM_PNMR_C_NSB,63236010,I,414012,1414120,Region,..South Sumatera,0,,0,1,CMPNMRCNSB,IDDHS2003414012,2002-03,DHS,,,,
IDN,Bangka Belitung,266927,Stillbirths,0,0,ID,Indonesia,2003,ID2003DHS,CM_PNMR_C_NSB,63236010,I,414013,1414130,Region,..Bangka Belitung,0,,0,1,CMPNMRCNSB,IDDHS2003414013,2002-03,DHS,,,,
IDN,Lampung,268399,Stillbirths,12,0,ID,Indonesia,2003,ID2003DHS,CM_PNMR_C_NSB,63236010,I,414014,1414140,Region,..Lampung,0,,0,1,CMPNMRCNSB,IDDHS2003414014,2002-03,DHS,,,,
IDN,West Nusa Tenggara,1300876,Stillbirths,2,0,ID,Indonesia,2003,ID2003DHS,CM_PNMR_C_NSB,63236010,I,414015,1414150,Region,..West Nusa Tenggara,0,,0,1,CMPNMRCNSB,IDDHS2003414015,2002-03,DHS,,,,
IDN,West Kalimantan,266956,Stillbirths,4,0,ID,Indonesia,2003,ID2003DHS,CM_PNMR_C_NSB,63236010,I,414016,1414160,Region,..West Kalimantan,0,,0,1,CMPNMRCNSB,IDDHS2003414016,2002-03,DHS,,,,
IDN,South Kalimantan,268410,Stillbirths,5,0,ID,Indonesia,2003,ID2003DHS,CM_PNMR_C_NSB,63236010,I,414017,1414170,Region,..South Kalimantan,0,,0,1,CMPNMRCNSB,IDDHS2003414017,2002-03,DHS,,,,
IDN,North Sulawesi,266967,Stillbirths,2,0,ID,Indonesia,2003,ID2003DHS,CM_PNMR_C_NSB,63236010,I,414019,1414190,Region,..North Sulawesi,0,,0,1,CMPNMRCNSB,IDDHS2003414019,2002-03,DHS,,,,
IDN,Gorontalo,268391,Stillbirths,2,0,ID,Indonesia,2003,ID2003DHS,CM_PNMR_C_NSB,63236010,I,414020,1414200,Region,..Gorontalo,0,,0,1,CMPNMRCNSB,IDDHS2003414020,2002-03,DHS,,,,
IDN,South Sulawesi,269910,Stillbirths,8,0,ID,Indonesia,2003,ID2003DHS,CM_PNMR_C_NSB,63236010,I,414021,1414210,Region,..South Sulawesi,0,,0,1,CMPNMRCNSB,IDDHS2003414021,2002-03,DHS,,,,
IDN,Outer Java-Bali II,266945,Stillbirths,13,0,ID,Indonesia,2003,ID2003DHS,CM_PNMR_C_NSB,63236010,I,414023,1414230,Region,Outer Java-Bali II,0,,0,1,CMPNMRCNSB,IDDHS2003414023,2002-03,DHS,,,,
IDN,Riau,269903,Stillbirths,1,0,ID,Indonesia,2003,ID2003DHS,CM_PNMR_C_NSB,63236010,I,414024,1414240,Region,..Riau,0,,0,1,CMPNMRCNSB,IDDHS2003414024,2002-03,DHS,,,,
IDN,Jambi,265781,Stillbirths,1,0,ID,Indonesia,2003,ID2003DHS,CM_PNMR_C_NSB,63236010,I,414025,1414250,Region,..Jambi,0,,0,1,CMPNMRCNSB,IDDHS2003414025,2002-03,DHS,,,,
IDN,Bengkulu,266948,Stillbirths,1,0,ID,Indonesia,2003,ID2003DHS,CM_PNMR_C_NSB,63236010,I,414026,1414260,Region,..Bengkulu,0,,0,1,CMPNMRCNSB,IDDHS2003414026,2002-03,DHS,,,,
IDN,East Nusa Tenggara,268425,Stillbirths,3,0,ID,Indonesia,2003,ID2003DHS,CM_PNMR_C_NSB,63236010,I,414027,1414270,Region,..East Nusa Tenggara,0,,0,1,CMPNMRCNSB,IDDHS2003414027,2002-03,DHS,,,,
IDN,Central Kalimantan,266965,Stillbirths,1,0,ID,Indonesia,2003,ID2003DHS,CM_PNMR_C_NSB,63236010,I,414029,1414290,Region,..Central Kalimantan,0,,0,1,CMPNMRCNSB,IDDHS2003414029,2002-03,DHS,,,,
IDN,East Kalimantan (before 2017),268427,Stillbirths,1,0,ID,Indonesia,2003,ID2003DHS,CM_PNMR_C_NSB,63236010,I,414030,1414300,Region,..East Kalimantan (before 2017),0,,0,1,CMPNMRCNSB,IDDHS2003414030,2002-03,DHS,,,,
IDN,Central Sulawesi,269930,Stillbirths,3,0,ID,Indonesia,2003,ID2003DHS,CM_PNMR_C_NSB,63236010,I,414031,1414310,Region,..Central Sulawesi,0,,0,1,CMPNMRCNSB,IDDHS2003414031,2002-03,DHS,,,,
IDN,Southeast Sulawesi,266984,Stillbirths,2,0,ID,Indonesia,2003,ID2003DHS,CM_PNMR_C_NSB,63236010,I,414032,1414320,Region,..Southeast Sulawesi,0,,0,1,CMPNMRCNSB,IDDHS2003414032,2002-03,DHS,,,,
IDN,Java-Bali,266955,Early neonatal deaths,122,0,ID,Indonesia,2003,ID2003DHS,CM_PNMR_C_NEN,63236020,I,414000,1414000,Region,Java-Bali,0,,0,1,CMPNMRCNEN,IDDHS2003414000,2002-03,DHS,,,,
IDN,DKI Jakarta,268398,Early neonatal deaths,7,0,ID,Indonesia,2003,ID2003DHS,CM_PNMR_C_NEN,63236020,I,414001,1414010,Region,..DKI Jakarta,0,,0,1,CMPNMRCNEN,IDDHS2003414001,2002-03,DHS,,,,
IDN,West Java,269892,Early neonatal deaths,54,0,ID,Indonesia,2003,ID2003DHS,CM_PNMR_C_NEN,63236020,I,414002,1414020,Region,..West Java,0,,0,1,CMPNMRCNEN,IDDHS2003414002,2002-03,DHS,,,,
IDN,Central Java,266923,Early neonatal deaths,23,0,ID,Indonesia,2003,ID2003DHS,CM_PNMR_C_NEN,63236020,I,414003,1414030,Region,..Central Java,0,,0,1,CMPNMRCNEN,IDDHS2003414003,2002-03,DHS,,,,
IDN,DI Yogyakarta,268388,Early neonatal deaths,1,0,ID,Indonesia,2003,ID2003DHS,CM_PNMR_C_NEN,63236020,I,414004,1414040,Region,..DI Yogyakarta,0,,0,1,CMPNMRCNEN,IDDHS2003414004,2002-03,DHS,,,,
IDN,East Java,269890,Early neonatal deaths,27,0,ID,Indonesia,2003,ID2003DHS,CM_PNMR_C_NEN,63236020,I,414005,1414050,Region,..East Java,0,,0,1,CMPNMRCNEN,IDDHS2003414005,2002-03,DHS,,,,
IDN,Banten,265780,Early neonatal deaths,10,0,ID,Indonesia,2003,ID2003DHS,CM_PNMR_C_NEN,63236020,I,414006,1414060,Region,..Banten,0,,0,1,CMPNMRCNEN,IDDHS2003414006,2002-03,DHS,,,,
IDN,Bali,268390,Early neonatal deaths,1,0,ID,Indonesia,2003,ID2003DHS,CM_PNMR_C_NEN,63236020,I,414007,1414070,Region,..Bali,0,,0,1,CMPNMRCNEN,IDDHS2003414007,2002-03,DHS,,,,
IDN,Outer Java-Bali I,269898,Early neonatal deaths,69,0,ID,Indonesia,2003,ID2003DHS,CM_PNMR_C_NEN,63236020,I,414008,1414080,Region,Outer Java-Bali I,0,,0,1,CMPNMRCNEN,IDDHS2003414008,2002-03,DHS,,,,
IDN,North Sumatera,266925,Early neonatal deaths,18,0,ID,Indonesia,2003,ID2003DHS,CM_PNMR_C_NEN,63236020,I,414010,1414100,Region,..North Sumatera,0,,0,1,CMPNMRCNEN,IDDHS2003414010,2002-03,DHS,,,,
IDN,West Sumatera,269896,Early neonatal deaths,6,0,ID,Indonesia,2003,ID2003DHS,CM_PNMR_C_NEN,63236020,I,414011,1414110,Region,..West Sumatera,0,,0,1,CMPNMRCNEN,IDDHS2003414011,2002-03,DHS,,,,
IDN,South Sumatera,265797,Early neonatal deaths,8,0,ID,Indonesia,2003,ID2003DHS,CM_PNMR_C_NEN,63236020,I,414012,1414120,Region,..South Sumatera,0,,0,1,CMPNMRCNEN,IDDHS2003414012,2002-03,DHS,,,,
IDN,Bangka Belitung,266928,Early neonatal deaths,2,0,ID,Indonesia,2003,ID2003DHS,CM_PNMR_C_NEN,63236020,I,414013,1414130,Region,..Bangka Belitung,0,,0,1,CMPNMRCNEN,IDDHS2003414013,2002-03,DHS,,,,
IDN,Lampung,268409,Early neonatal deaths,14,0,ID,Indonesia,2003,ID2003DHS,CM_PNMR_C_NEN,63236020,I,414014,1414140,Region,..Lampung,0,,0,1,CMPNMRCNEN,IDDHS2003414014,2002-03,DHS,,,,
IDN,West Nusa Tenggara,1300877,Early neonatal deaths,4,0,ID,Indonesia,2003,ID2003DHS,CM_PNMR_C_NEN,63236020,I,414015,1414150,Region,..West Nusa Tenggara,0,,0,1,CMPNMRCNEN,IDDHS2003414015,2002-03,DHS,,,,
IDN,West Kalimantan,266957,Early neonatal deaths,4,0,ID,Indonesia,2003,ID2003DHS,CM_PNMR_C_NEN,63236020,I,414016,1414160,Region,..West Kalimantan,0,,0,1,CMPNMRCNEN,IDDHS2003414016,2002-03,DHS,,,,
IDN,South Kalimantan,268411,Early neonatal deaths,3,0,ID,Indonesia,2003,ID2003DHS,CM_PNMR_C_NEN,63236020,I,414017,1414170,Region,..South Kalimantan,0,,0,1,CMPNMRCNEN,IDDHS2003414017,2002-03,DHS,,,,
IDN,North Sulawesi,266968,Early neonatal deaths,3,0,ID,Indonesia,2003,ID2003DHS,CM_PNMR_C_NEN,63236020,I,414019,1414190,Region,..North Sulawesi,0,,0,1,CMPNMRCNEN,IDDHS2003414019,2002-03,DHS,,,,
